id,school,abbreviation,nickname,mascot,full_name,classification,conference_id,conference,conference_division,home_venue_id,home_venue,venue_capacity,grass,city,state,zip,country_code,location,elevation,timezone
2083,Bucknell,BUCK,Bucknell,Bison,Bucknell Bison,fcs,27,Patriot,,3676.0,Christy Mathewson-Memorial Stadium,13100.0,False,Lewisburg,PA,17837,US,"(40.9519411,-76.884752)",151.194931,America/New_York
2086,Butler,BUT,Butler,Bulldogs,Butler Bulldogs,fcs,28,Pioneer,,3664.0,Butler Bowl,5647.0,False,Indianapolis,IN,46721,US,"(39.8444694,-86.1659242)",221.1980591,America/Indiana/Indianapolis
13,Cal Poly,CP,Cal Poly,Mustangs,Cal Poly Mustangs,fcs,20,Big Sky,,1027.0,Alex G. Spanos Stadium,11075.0,True,San Luis Obispo,CA,93405,US,"(35.2984123,-120.6650005)",84.6832428,America/Los_Angeles
2097,Campbell,CAM,Campbell,Fighting Camels,Campbell Fighting Camels,fcs,48,CAA,,3629.0,Barker-Lane Stadium,5500.0,False,Buies Creek,NC,27506,US,"(35.4047689,-78.7424842)",56.51401138,America/New_York
2110,Central Arkansas,CARK,C Arkansas,Bears,Central Arkansas Bears,fcs,177,UAC,,3711.0,Estes Stadium,10000.0,False,Conway,AR,72035,US,"(35.0802599,-92.460045)",94.25577545,America/Chicago
2115,Central Connecticut,CCSU,C Connecticut,Blue Devils,Central Connecticut Blue Devils,fcs,25,NEC,,3624.0,Arute Field,5500.0,False,New Britain,CT,6053 ,US,"(41.6950591,-72.7616197)",41.29866409,America/New_York
2127,Charleston Southern,CHSO,Charleston So,Buccaneers,Charleston Southern Buccaneers,fcs,179,Big South-OVC,,3658.0,Buccaneer Field,4000.0,False,North Charleston,SC,29406,US,"(32.9810239,-80.0659664)",12.6744318,America/New_York
236,Chattanooga,UTC,Chattanooga,Mocs,Chattanooga Mocs,fcs,29,Southern,,3720.0,Finley Stadium,20668.0,False,Chattanooga,TN,37403,US,"(35.0363792,-85.3158835)",200.1825104,America/New_York
2142,Colgate,COLG,Colgate,Raiders,Colgate Raiders,fcs,27,Patriot,,3617.0,Andy Kerr Stadium,10221.0,False,Hamilton,NY,13346,US,"(42.8168991,-75.5452721)",337.1443787,America/New_York
171,Columbia,COLU,Columbia,Lions,Columbia Lions,fcs,22,Ivy,,3802.0,Lawrence A. Wien Stadium,17000.0,False,Manhattan,NY,10034,US,"(40.8732697,-73.9164594)",10.95070267,America/New_York
172,Cornell,COR,Cornell,Big Red,Cornell Big Red,fcs,22,Ivy,,3921.0,Schoellkopf Field,21500.0,False,Ithaca,NY,14850,US,"(42.4439016,-76.4785398)",257.3187561,America/New_York
159,Dartmouth,DART,Dartmouth,Big Green,Dartmouth Big Green,fcs,22,Ivy,,3826.0,Memorial Field,11000.0,False,Hanover,NH,3755 ,US,"(43.701302,-72.2842781)",152.3080139,America/New_York
2166,Davidson,DAV,Davidson,Wildcats,Davidson Wildcats,fcs,28,Pioneer,,3897.0,Richardson Stadium,6000.0,False,Davidson,NC,28036,US,"(35.4995744,-80.8428419)",249.4658203,America/New_York
2168,Dayton,DAY,Dayton,Flyers,Dayton Flyers,fcs,28,Pioneer,,3988.0,Welcome Stadium,11000.0,False,Dayton,OH,45417,US,"(39.7369239,-84.1981068)",222.4020081,America/New_York
2169,Delaware State,DSU,Delaware St,Hornets,Delaware State Hornets,fcs,24,MEAC,,3613.0,Alumni Stadium,7193.0,False,Dover,DE,19901,US,"(39.189375,-75.5433185)",10.95275307,America/New_York
2181,Drake,DRKE,Drake,Bulldogs,Drake Bulldogs,fcs,28,Pioneer,,3701.0,Drake Stadium,14557.0,False,Des Moines,IA,50311,US,"(41.605,-93.655)",277.8869934,America/Chicago
2184,Duquesne,DUQ,Duquesne,Dukes,Duquesne Dukes,fcs,25,NEC,,3623.0,Arthur J. Rooney Athletic Field,2200.0,False,Pittsburgh,PA,15282,US,"(40.4355808,-79.9900263)",269.4302979,America/New_York
2197,Eastern Illinois,EIU,E Illinois,Panthers,Eastern Illinois Panthers,fcs,179,Big South-OVC,,3858.0,O'Brien Stadium,10000.0,False,Charleston,IL,61920,US,"(39.4804965,-88.1811618)",212.9662933,America/Chicago
2198,Eastern Kentucky,EKU,E Kentucky,Colonels,Eastern Kentucky Colonels,fcs,177,UAC,,3908.0,Roy Kidd Stadium,20000.0,False,Richmond,KY,40475,US,"(37.7344109,-84.2972854)",298.1834717,America/New_York
331,Eastern Washington,EWU,E Washington,Eagles,Eastern Washington Eagles,fcs,20,Big Sky,,3906.0,Roos Field,8500.0,False,Cheney,WA,99004,US,"(47.49278,-117.587353)",750.2774658,America/Los_Angeles
2193,East Tennessee State,ETSU,ETSU,Buccaneers,East Tennessee State Buccaneers,fcs,29,Southern,,5400.0,William B. Greene Jr. Stadium,7694.0,False,Johnson City,TN,37604,US,"(36.299084,-82.374117)",512.5,America/New_York
2837,East Texas A&M,ETAM,East Texas A&M,Lions,East Texas A&M Lions,fcs,30,Southland,,4762.0,Memorial Stadium (Commerce TX),11582.0,,Commerce,TX,75428,US,"(33.2442615,-95.9006353)",,
2210,Elon,ELON,Elon,Phoenix,Elon Phoenix,fcs,48,CAA,,3894.0,Rhodes Stadium,14000.0,True,Elon,NC,77493,US,"(36.1101269,-79.5079979)",204.2487793,America/New_York
50,Florida A&M,FAMU,Florida A&M,Rattlers,Florida A&M Rattlers,fcs,31,SWAC,East,3650.0,Bragg Memorial Stadium,25500.0,False,Tallahassee,FL,32307,US,"(30.4261632,-84.2923095)",31.18483925,America/New_York
2230,Fordham,FOR,Fordham,Rams,Fordham Rams,fcs,27,Patriot,,150.0,Jack Coffey Field,7000.0,,Bronx,NY,,US,"(40.8466508,-73.8785937)",,
231,Furman,FUR,Furman,Paladins,Furman Paladins,fcs,29,Southern,,3868.0,Paladin Stadium,16000.0,False,Greenville,SC,29617,US,"(34.920192,-82.4370917)",303.2829285,America/New_York
2241,Gardner-Webb,GWEB,Gardner-Webb,Runnin' Bulldogs,Gardner-Webb Runnin' Bulldogs,fcs,179,Big South-OVC,,3710.0,Ernest W. Spangler Stadium,9000.0,False,Boiling Springs,NC,28152,US,"(35.2457593,-81.6739887)",253.207016,America/New_York
46,Georgetown,GTWN,Georgetown,Hoyas,Georgetown Hoyas,fcs,27,Patriot,,3847.0,Cooper Field,3750.0,False,Washington,DC,20007,US,"(38.9080248,-77.0753144)",32.38431549,America/New_York
2755,Grambling,GRAM,Grambling,Tigers,Grambling Tigers,fcs,31,SWAC,West,3902.0,Eddie Robinson Stadium,19600.0,False,Grambling,LA,71245,US,"(32.5258665,-92.7146412)",94.58428955,America/Chicago
2261,Hampton,HAMP,Hampton,Pirates,Hampton Pirates,fcs,48,CAA,,3620.0,Armstrong Stadium,12000.0,False,Hampton,VA,23669,US,"(37.0200894,-76.3331555)",2.574624538,America/New_York
108,Harvard,HARV,Harvard,Crimson,Harvard Crimson,fcs,22,Ivy,,3750.0,Harvard Stadium,30323.0,False,Boston,MA,2134 ,US,"(42.366704,-71.1267511)",1.96428895,America/New_York
107,Holy Cross,HC,Holy Cross,Crusaders,Holy Cross Crusaders,fcs,27,Patriot,,3722.0,Fitton Field,23500.0,True,Worcester,MA,1601 ,US,"(42.2403564,-71.8111424)",137.3915253,America/New_York
2277,Houston Christian,HCU,Hou Christian,Huskies,Houston Christian Huskies,fcs,30,Southland,,4424.0,Husky Stadium,5000.0,False,Houston,TX,77074,US,"(29.6949025,-95.5167353)",19.87884521,America/Chicago
47,Howard,HOW,Howard,Bison,Howard Bison,fcs,24,MEAC,,3990.0,William H. Greene Stadium,10000.0,False,Washington,DC,20059,US,"(38.925487,-77.021047)",53.46718979,America/New_York
70,Idaho,IDHO,Idaho,Vandals,Idaho Vandals,fcs,20,Big Sky,,3791.0,Kibbie Dome,16000.0,False,Moscow,ID,83843,US,"(46.7262921,-117.0173713)",794.4794922,America/Los_Angeles
304,Idaho State,IDST,Idaho St,Bengals,Idaho State Bengals,fcs,20,Big Sky,,1930.0,Holt Arena,12000.0,False,Pocatello,ID,83201,US,"(42.8702052,-112.4281274)",1390.252441,America/Boise
2287,Illinois State,ILST,Illinois St,Redbirds,Illinois State Redbirds,fcs,21,MVFC,,3744.0,Hancock Stadium,15000.0,False,Normal,IL,61761,US,"(40.5125091,-88.9967177)",242.8722687,America/Chicago
2916,Incarnate Word,UIW,Incarnate Word,Cardinals,Incarnate Word Cardinals,fcs,30,Southland,,3734.0,Gayle and Tom Benson Stadium,6000.0,False,San Antonio,TX,78209,US,"(29.4674787,-98.470014)",208.4659576,America/Chicago
282,Indiana State,INST,Indiana St,Sycamores,Indiana State Sycamores,fcs,21,MVFC,,3829.0,Memorial Stadium,12764.0,False,Terre Haute,IN,47809,US,"(39.4746858,-87.3669599)",155.5213165,America/Indiana/Indianapolis
2296,Jackson State,JKST,Jackson St,Tigers,Jackson State Tigers,fcs,31,SWAC,East,3976.0,Mississippi Veterans Memorial Stadium,44215.0,True,Jackson,MS,39216,US,"(32.3300053,-90.1795578)",108.4067383,America/Chicago
322,Lafayette,LAF,Lafayette,Leopards,Lafayette Leopards,fcs,27,Patriot,,3721.0,Fisher Field,13132.0,False,Easton,PA,18042,US,"(40.7009796,-75.2106499)",81.43208313,America/New_York
2320,Lamar,LAM,Lamar,Cardinals,Lamar Cardinals,fcs,30,Southland,,3882.0,Provost Umphrey Stadium,16000.0,False,Beaumont,TX,77705,US,"(30.04313,-94.069963)",3.981505394,America/Chicago
2329,Lehigh,LEH,Lehigh,Mountain Hawks,Lehigh Mountain Hawks,fcs,27,Patriot,,3741.0,Goodman Stadium,16000.0,False,Bethlehem,PA,18015,US,"(40.5890837,-75.3553874)",90.32305145,America/New_York
2815,Lindenwood,LIN,Lindenwood,Lions,Lindenwood Lions,fcs,179,Big South-OVC,,3749.0,Hunter Stadium,7450.0,,Saint Charles,MO,63301,US,"(38.7946252,-90.519829)",,
2341,Long Island University,LIU,Long Island,Sharks,Long Island University Sharks,fcs,25,NEC,,,,,,,,,,,,
311,Maine,ME,Maine,Black Bears,Maine Black Bears,fcs,48,CAA,,3607.0,Alfond Stadium,10000.0,False,Orono,ME,4469 ,US,"(44.905128,-68.6724718)",35.4817543,America/New_York
2368,Marist,MRST,Marist,Red Foxes,Marist Red Foxes,fcs,28,Pioneer,,36.0,Leonidoff Field,5000.0,False,Poughkeepsie,NY,12601,US,"(41.7191409,-73.9329549)",24.94474983,America/New_York
2377,McNeese,MCN,McNeese,Cowboys,McNeese Cowboys,fcs,30,Southland,,3686.0,Cowboy Stadium,17610.0,False,Lake Charles,LA,70607,US,"(30.1804575,-93.2178729)",4.168509007,America/Chicago
2382,Mercer,MER,Mercer,Bears,Mercer Bears,fcs,29,Southern,,4417.0,Five Star Stadium at the Moye Complex,10200.0,False,Macon,GA,31207,US,"(32.8262075,-83.6522485)",138.6699677,America/New_York
2385,Mercyhurst,MERC,Mercyhurst,Lakers,Mercyhurst Lakers,fcs,25,NEC,,4428.0,Saxon Stadium,2300.0,,Erie,PA,16530,US,"(42.1294712,-80.0852695)",,
2771,Merrimack,MRMK,Merrimack,Warriors,Merrimack Warriors,fcs,32,FCS Independents,,6048.0,Duane Stadium,3500.0,,North Andover,MA,01845,US,"(42.6839894,-71.1127065)",,
2400,Mississippi Valley State,MVSU,Miss Valley St,Delta Devils,Mississippi Valley State Delta Devils,fcs,31,SWAC,East,3896.0,Rice-Totten Field,10000.0,True,Itta Bena,MS,38941,US,"(33.5118304,-90.3397718)",39.88368607,America/Chicago
2405,Monmouth,MONM,Monmouth,Hawks,Monmouth Hawks,fcs,48,CAA,,5389.0,Kessler Stadium,4200.0,False,West Long Branch,NJ,7764 ,US,"(40.278953,-74.009451)",9.9,America/New_York
149,Montana,MONT,Montana,Grizzlies,Montana Grizzlies,fcs,20,Big Sky,,3987.0,Washington-Grizzly Stadium,25217.0,False,Missoula,MT,59812,US,"(46.8638753,-113.9815042)",970.345459,America/Denver
147,Montana State,MTST,Montana St,Bobcats,Montana State Bobcats,fcs,20,Big Sky,,3643.0,Bobcat Stadium,17000.0,False,Bozeman,MT,59718,US,"(45.659048,-111.049547)",1507.508667,America/Denver
2413,Morehead State,MORE,Morehead St,Eagles,Morehead State Eagles,fcs,28,Pioneer,,3774.0,Jayne Stadium,10000.0,False,Morehead,KY,40351,US,"(38.1916481,-83.4253315)",228.1033936,America/New_York
2415,Morgan State,MORG,Morgan St,Bears,Morgan State Bears,fcs,24,MEAC,,3762.0,Hughes Stadium,10000.0,False,Baltimore,MD,80521,US,"(39.3439778,-76.5829573)",67.05336761,America/New_York
93,Murray State,MUR,Murray St,Racers,Murray State Racers,fcs,21,MVFC,,3909.0,Roy Stewart Stadium,16800.0,False,Murray,KY,42071,US,"(36.6215165,-88.3175531)",152.6495667,America/Chicago
160,New Hampshire,UNH,New Hampshire,Wildcats,New Hampshire Wildcats,fcs,48,CAA,,3688.0,Wildcat Stadium,11015.0,False,Durham,NH,3824 ,US,"(43.1386231,-70.9393077)",19.05943298,America/New_York
2441,New Haven,NH,New Haven,Chargers,New Haven Chargers,fcs,25,NEC,,6058.0,Ralph F. DellaCamera Stadium,5000.0,,West Haven,CT,06516,US,"(41.2706527,-72.9470471)",,
2447,Nicholls,NICH,Nicholls,Colonels,Nicholls Colonels,fcs,30,Southland,,3779.0,Manning Field at John L. Guidry Stadium,10500.0,False,Thibodaux,LA,70301,US,"(29.7867254,-90.80455)",3.23726368,America/Chicago
2450,Norfolk State,NORF,Norfolk St,Spartans,Norfolk State Spartans,fcs,24,MEAC,,3991.0,"William Dick"""" Price Stadium""""",30000.0,False,Norfolk,VA,23504,US,"(36.8469442,-76.2600839)",4.916433334,America/New_York
2453,North Alabama,UNA,North Alabama,Lions,North Alabama Lions,fcs,177,UAC,,4133.0,Braly Municipal Stadium,14215.0,False,Florence,AL,35630,US,"(34.810914,-87.670587)",172.3,America/Chicago
2448,North Carolina A&T,NCAT,NC A&T,Aggies,North Carolina A&T Aggies,fcs,48,CAA,,3603.0,Aggie Stadium,21500.0,True,Greensboro,NC,27411,US,"(36.0814337,-79.7700391)",235.1224518,America/New_York
2428,North Carolina Central,NCCU,NC Central,Eagles,North Carolina Central Eagles,fcs,24,MEAC,,3862.0,O'Kelly-Riddick Stadium,10000.0,False,Durham,NC,27707,US,"(35.9738646,-78.896969)",96.73323059,America/New_York
155,North Dakota,UND,North Dakota,Fighting Hawks,North Dakota Fighting Hawks,fcs,21,MVFC,,3605.0,Alerus Center,12283.0,False,Grand Forks,ND,58201,US,"(47.910622,-97.090996)",255.2472076,America/Chicago
2449,North Dakota State,NDSU,N Dakota St,Bison,North Dakota State Bison,fcs,21,MVFC,,3714.0,Fargodome,18700.0,False,Fargo,ND,51802,US,"(46.9029938,-96.8003251)",274.4847717,America/Chicago
2464,Northern Arizona,NAU,N Arizona,Lumberjacks,Northern Arizona Lumberjacks,fcs,20,Big Sky,,2023.0,Walkup Skydome,10000.0,False,Flagstaff,AZ,86001,US,"(35.1805483,-111.6528377)",2097.884766,America/Phoenix
2458,Northern Colorado,UNCO,N Colorado,Bears,Northern Colorado Bears,fcs,20,Big Sky,,3856.0,Nottingham Field,8500.0,True,Greeley,CO,80639,US,"(40.403493,-104.705139)",1455.349976,America/Denver
2460,Northern Iowa,UNI,Northern Iowa,Panthers,Northern Iowa Panthers,fcs,21,MVFC,,3967.0,UNI-Dome,16324.0,False,Cedar Falls,IA,50614,US,"(42.5156111,-92.4672307)",281.8959656,America/Chicago
2466,Northwestern State,NWST,N'Western St,Demons,Northwestern State Demons,fcs,30,Southland,,3963.0,Harry Turpin Stadium,15971.0,False,Natchitoches,LA,71457,US,"(31.747259,-93.0961357)",36.58879089,America/Chicago
219,Pennsylvania,PENN,Penn,Quakers,Pennsylvania Quakers,fcs,22,Ivy,,3730.0,Franklin Field,52593.0,False,Philadelphia,PA,19104,US,"(39.9501475,-75.1901043)",11.71361065,America/New_York
2502,Portland State,PRST,Portland St,Vikings,Portland State Vikings,fcs,20,Big Sky,,4765.0,Hillsboro Stadium,7600.0,False,Portland,OR,97124,US,"(45.554597,-122.90694)",65.4,America/Los_Angeles
2504,Prairie View A&M,PV,Prairie View,Panthers,Prairie View A&M Panthers,fcs,31,SWAC,West,5238.0,Panther Stadium,15000.0,True,Prairie View,TX,28202,US,"(30.0937874,-95.9960913)",77.36286926,America/Chicago
2506,Presbyterian,PRES,Presbyterian,Blue Hose,Presbyterian Blue Hose,fcs,28,Pioneer,,3627.0,Bailey Memorial Stadium,6500.0,True,Clinton,SC,29325,US,"(34.46158,-81.861368)",194.1601868,America/New_York
163,Princeton,PRIN,Princeton,Tigers,Princeton Tigers,fcs,22,Ivy,,3881.0,Princeton University Stadium,27800.0,False,Princeton,NJ,8540 ,US,"(40.3457928,-74.6500047)",32.00296402,America/New_York
227,Rhode Island,URI,Rhode Island,Rams,Rhode Island Rams,fcs,48,CAA,,3824.0,Meade Stadium,8000.0,True,Kingston,RI,2881 ,US,"(41.4879984,-71.5347458)",32.68801498,America/New_York
257,Richmond,RICH,Richmond,Spiders,Richmond Spiders,fcs,27,Patriot,,2068.0,E. Claiborne Robins Stadium,8217.0,False,Richmond,VA,23173,US,"(37.5807765,-77.5372211)",60.03879166,America/New_York
2523,Robert Morris,RMU,Robert Morris,Colonials,Robert Morris Colonials,fcs,25,NEC,,3777.0,Joe Walton Stadium,3000.0,False,Moon Township,PA,15108,US,"(40.521046,-80.2159227)",351.4482422,America/New_York
16,Sacramento State,SAC,Sacramento St,Hornets,Sacramento State Hornets,fcs,20,Big Sky,,3757.0,Hornet Stadium,21195.0,False,Sacramento,CA,95819,US,"(38.5556718,-121.4229607)",12.30015659,America/Los_Angeles
2529,Sacred Heart,SHU,Sacred Heart,Pioneers,Sacred Heart Pioneers,fcs,32,FCS Independents,,3668.0,Campus Field,3334.0,False,Fairfield,CT,6825 ,US,"(41.2212488,-73.2417431)",82.02420044,America/New_York
2535,Samford,SAM,Samford,Bulldogs,Samford Bulldogs,fcs,29,Southern,,3925.0,Seibert Stadium,6700.0,False,Homewood,AL,35229,US,"(33.463273,-86.795326)",208.0207825,America/Chicago
301,San Diego,USD,San Diego,Toreros,San Diego Toreros,fcs,28,Pioneer,,716.0,Torero Stadium,6000.0,True,San Diego,CA,92111,US,"(32.7730674,-117.183721)",57.95064545,America/Los_Angeles
2545,SE Louisiana,SELA,SE Louisiana,Lions,SE Louisiana Lions,fcs,30,Southland,,3944.0,Strawberry Stadium,7408.0,False,Hammond,LA,70401,US,"(30.5110264,-90.4685792)",13.7104578,America/Chicago
2569,South Carolina State,SCST,SC State,Bulldogs,South Carolina State Bulldogs,fcs,24,MEAC,,3864.0,Oliver C. Dawson Stadium,22000.0,False,Orangeburg,SC,29115,US,"(33.4986313,-80.8446857)",67.29846191,America/New_York
233,South Dakota,SDAK,South Dakota,Coyotes,South Dakota Coyotes,fcs,21,MVFC,,1905.0,DakotaDome,9100.0,False,Vermillion,SD,57069,US,"(42.7911218,-96.9278427)",373.3928833,America/Chicago
2571,South Dakota State,SDST,S Dakota St,Jackrabbits,South Dakota State Jackrabbits,fcs,21,MVFC,,5237.0,Dana J. Dykhouse Stadium,19340.0,False,Brookings,SD,57006,US,"(44.3210182,-96.7801386)",495.7769775,America/Chicago
2546,Southeast Missouri State,SEMO,SE Missouri,Redhawks,Southeast Missouri State Redhawks,fcs,179,Big South-OVC,,7003.0,Houck Field,10000.0,,Cape Girardeau,MO,63703,US,"(37.3034933,-89.5230357)",,
2582,Southern,SOU,Southern,Jaguars,Southern Jaguars,fcs,31,SWAC,West,3599.0,Ace W. Mumford Stadium,28500.0,False,Baton Rouge,LA,70807,US,"(30.5221461,-91.1896087)",20.24213219,America/Chicago
79,Southern Illinois,SIU,S Illinois,Salukis,Southern Illinois Salukis,fcs,21,MVFC,,3913.0,Saluki Stadium,15000.0,False,Carbondale,IL,62901,US,"(37.708637,-89.216212)",126.7586365,America/Chicago
253,Southern Utah,SUU,Southern Utah,Thunderbirds,Southern Utah Thunderbirds,fcs,177,UAC,,3706.0,Eccles Coliseum,10000.0,False,Cedar City,UT,84720,US,"(37.6757919,-113.0773938)",1763.97644,America/Denver
2617,Stephen F. Austin,SFA,SF Austin,Lumberjacks,Stephen F. Austin Lumberjacks,fcs,30,Southland,,3756.0,Homer Bryce Stadium,14575.0,False,Nacogdoches,TX,75961,US,"(31.625719,-94.6444034)",89.99433899,America/Chicago
56,Stetson,STET,Stetson,Hatters,Stetson Hatters,fcs,28,Pioneer,,4416.0,Spec Martin Municipal Stadium,6000.0,,DeLand,FL,32720,US,"(29.0208575,-81.2993746)",14.65544891,
2598,St. Francis (PA),SFPA,St Francis PA,Red Flash,St. Francis (PA) Red Flash,fcs,25,NEC,,3694.0,DeGol Field,3500.0,False,Loretto,PA,15940,US,"(40.5063173,-78.637214)",586.9408569,America/New_York
284,Stonehill,STO,Stonehill,Skyhawks,Stonehill Skyhawks,fcs,25,NEC,,6075.0,W.B. Mason Stadium,2400.0,,North Easton,MA,02356,US,"(42.0667665,-71.1036592)",,
2619,Stony Brook,STBK,Stony Brook,Seawolves,Stony Brook Seawolves,fcs,48,CAA,,3788.0,Kenneth P. LaValle Stadium,12300.0,False,Stony Brook,NY,11790,US,"(40.9188829,-73.1242966)",32.63183975,America/New_York
2900,St. Thomas (MN),STMN,St Thomas (MN),Tommies,St. Thomas (MN) Tommies,fcs,28,Pioneer,,5116.0,O'Shaughnessy Stadium,5025.0,,Saint Paul,MN,,US,"(44.9497487,-93.0931028)",,
2627,Tarleton State,TAR,Tarleton St,Texans,Tarleton State Texans,fcs,177,UAC,,3827.0,"Memorial Stadium (Stephenville, TX)",12000.0,,Stephenville,TX,,US,"(32.2191836,-98.2130634)",,
2634,Tennessee State,TNST,Tennessee St,Tigers,Tennessee State Tigers,fcs,179,Big South-OVC,,3810.0,Nissan Stadium,69143.0,False,Nashville,TN,37209,US,"(36.166479,-86.7712898)",121.0412598,America/Chicago
2635,Tennessee Tech,TNTC,Tennessee Tech,Golden Eagles,Tennessee Tech Golden Eagles,fcs,179,Big South-OVC,,3962.0,Tucker Stadium,16500.0,False,Cookeville,TN,38501,US,"(36.1780555,-85.506183)",340.8609314,America/Chicago
2640,Texas Southern,TXSO,Texas Southern,Tigers,Texas Southern Tigers,fcs,31,SWAC,West,3631.0,BBVA Compass Stadium,22000.0,True,Houston,TX,77003,US,"(29.7521988,-95.3524146)",13.68128395,America/Chicago
2643,The Citadel,CIT,The Citadel,Bulldogs,The Citadel Bulldogs,fcs,29,Southern,,3782.0,Johnson Hagood Stadium,11427.0,True,Charleston,SC,29403,US,"(32.7936975,-79.9558183)",4.137742996,America/New_York
119,Towson,TOW,Towson,Tigers,Towson Tigers,fcs,48,CAA,,3781.0,Johnny Unitas Stadium,11200.0,False,Towson,MD,21252,US,"(39.3885683,-76.6159716)",117.6974106,America/New_York
399,UAlbany,ALB,UAlbany,Great Danes,UAlbany Great Danes,fcs,48,CAA,,4419.0,Bob Ford Field,8500.0,False,Albany,NY,12222,US,"(42.6808062,-73.8272841)",64.42764282,America/New_York
302,UC Davis,UCD,UC Davis,Aggies,UC Davis Aggies,fcs,20,Big Sky,,3602.0,Aggie Stadium,10743.0,False,Davis,CA,95616,US,"(38.5365266,-121.7627936)",11.3825922,America/Los_Angeles
3101,Utah Tech,UTU,Utah Tech,Trailblazers,Utah Tech Trailblazers,fcs,177,UAC,,3745.0,Greater Zion Stadium,10500.0,,Saint George,UT,84771,US,"(37.1098868,-113.5674494)",,
2630,UT Martin,UTM,UT Martin,Skyhawks,UT Martin Skyhawks,fcs,179,Big South-OVC,,3748.0,Graham Stadium,7500.0,False,Martin,TN,38238,US,"(36.3448341,-88.8616245)",124.6879349,America/Chicago
292,UT Rio Grande Valley,RGV,UT Rio Grande,Vaqueros,UT Rio Grande Valley Vaqueros,fcs,30,Southland,,,,,,,,,,,,
2674,Valparaiso,VAL,Valparaiso,Beacons,Valparaiso Beacons,fcs,28,Pioneer,,3655.0,Brown Field,5000.0,False,Valparaiso,IN,46383,US,"(41.465642,-87.0479446)",244.6367645,America/Chicago
222,Villanova,VILL,Villanova,Wildcats,Villanova Wildcats,fcs,48,CAA,,717.0,Villanova Stadium,12500.0,False,Villanova,PA,19085,US,"(40.0343329,-75.3367666)",127.3836746,America/New_York
2678,VMI,VMI,VMI,Keydets,VMI Keydets,fcs,29,Southern,,3597.0,Alumni Memorial Field,10000.0,True,Lexington,VA,24450,US,"(37.788983,-79.43505)",294.958252,America/New_York
2681,Wagner,WAG,Wagner,Seahawks,Wagner Seahawks,fcs,25,NEC,,3979.0,Wagner College Stadium,3300.0,False,Staten Island,NY,10301,US,"(40.614688,-74.090639)",63.39014053,America/New_York
2692,Weber State,WEB,Weber St,Wildcats,Weber State Wildcats,fcs,20,Big Sky,,3942.0,Stewart Stadium,17500.0,False,Ogden,UT,84408,US,"(41.1918741,-111.9401391)",1451.553711,America/Denver
2717,Western Carolina,WCU,W Carolina,Catamounts,Western Carolina Catamounts,fcs,29,Southern,,3704.0,E. J. Whitmire Stadium,13742.0,False,Cullowhee,NC,28723,US,"(35.3048352,-83.1818148)",653.8632813,America/New_York
2710,Western Illinois,WIU,W Illinois,Leathernecks,Western Illinois Leathernecks,fcs,179,Big South-OVC,,3746.0,Hanson Field,16368.0,False,Macomb,IL,61455,US,"(40.4683928,-90.6841248)",192.8755646,America/Chicago
2698,West Georgia,WGA,West Georgia,Wolves,West Georgia Wolves,fcs,177,UAC,,5888.0,University Stadium (GA),10000.0,,Carrollton,GA,,US,"(33.5801103,-85.0766113)",,
2729,William & Mary,W&M,William & Mary,Tribe,William & Mary Tribe,fcs,48,CAA,,3998.0,Zable Stadium,12400.0,False,Williamsburg,VA,23186,US,"(37.2730996,-76.7137202)",26.07615852,America/New_York
2747,Wofford,WOF,Wofford,Terriers,Wofford Terriers,fcs,29,Southern,,3737.0,Gibbs Stadium,13000.0,True,Spartanburg,SC,29303,US,"(34.9618606,-81.9328915)",231.6300049,America/New_York
43,Yale,YALE,Yale,Bulldogs,Yale Bulldogs,fcs,22,Ivy,,3997.0,Yale Bowl,61446.0,False,New Haven,CT,6520 ,US,"(41.3132441,-72.9605333)",5.302621841,America/New_York
2754,Youngstown State,YSU,Youngstown St,Penguins,Youngstown State Penguins,fcs,21,MVFC,,844.0,Stambaugh Stadium,20630.0,False,Youngstown,OH,44502,US,"(41.1092964,-80.6501885)",298.8893127,America/New_York
2001,Adams State,ADST,Adams St,Grizzlies,Adams State Grizzlies,ii,135,Rocky Mountain,,5866.0,Rex Stadium,2800.0,,Alamosa,CO,81101,US,"(37.5780995,-105.7890452)",,
2013,Albany State GA,ALBS,Albany St,Golden Rams,Albany State GA Golden Rams,ii,136,SIAC,,5867.0,Albany State University Coliseum,10000.0,,Albany,GA,31701,US,"(31.5782062,-84.1556809)",,
2017,Alderson-Broaddus,ABC,Ald.-Broaddus,Battlers,Alderson-Broaddus Battlers,ii,144,Mountain East,,4421.0,Multi-Sport Performance Stadium,2500.0,,Philippi,WV,26416,US,"(39.1523198,-80.0403578)",,
2019,Allen,ALL,Allen,Yellow Jackets,Allen Yellow Jackets,ii,136,SIAC,,6217.0,W.C. Hawkins Stadium,3000.0,,Columbia,SC,29201,US,"(34.0007493,-81.0343313)",,
2022,American International,AIC,American Int'l,Yellow Jackets,American International Yellow Jackets,ii,127,Northeast 10,,5868.0,Ronald J. Abdow Field,4000.0,,Springfield,MA,56087,US,"(42.1018764,-72.5886727)",,
129469,Anderson (Sc),AND,Anderson (Sc),Trojans,Anderson (Sc) Trojans,ii,139,South Atlantic,,,,,,,,,,,,
